fbr_id,cnic,full_name,reported_address,city,province,date,fiscal_year,declared_income_pkr,tax_paid_pkr,filer_status,declared_assets_pkr,income_source
FBR-2021-514054,35202-1001940-0,Danish Butt,"House 390, Street 25, DHA Phase 6, Karachi",Karachi,Sindh,2021-09-17,2021,2116256,618,Non-Filer,219881,Unknown
FBR-2020-125109,45501-1001539-3,Amna Chaudhry Sahib,"House 959, Street 32, Civil Lines, Gujranwala",Gujranwala,Punjab,2020-11-27,2020,2016068,211075,Filer,530551,Business
FBR-2020-978175,45501-1000073-1,Chaudhry Hassan Khan,"House 747, Street 7, Samungli Road, Quetta",Quetta,Balochistan,2020-08-07,2020,762940,89171,Filer,1470038,Freelance
FBR-2023-400345,33100-1000869-3,Nida Hussain,"House 200, Street 2, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2023-02-12,2023,2413093,64774,Late-Filer,2154098,Rental
FBR-2022-415711,42101-1000374-8,Laiba Khan,"House 574, Street 23, People Colony, Faisalabad",Faisalabad,Punjab,2022-12-30,2022,26816203,905530,Filer,15031387,Freelance
FBR-2025-428924,45501-1000440-0,Imran Siddiqui,"House 291, Street 11, Shah Rukn-e-Alam, Multan",Multan,Punjab,2025-03-23,2025,451009,1111,Non-Filer,578698,Business
FBR-2021-261541,61101-1001763-1,H. Shah,"House 599, Street 8, Saddar, Hyderabad",Hyderabad,Sindh,2021-12-01,2021,2820320,194451,Filer,1053393,Unknown
FBR-2020-510339,42101-1000283-1,Hassan Khan Sahib,"House 591, Street 25, Saddar, Peshawar",Peshawar,KPK,2020-02-21,2020,486249,3736,Filer,880584,Business
FBR-2025-982559,42101-1000737-9,Ali Raza Sahib,"House 103, Street 18, Model Town, Lahore",Lahore,Punjab,2025-12-20,2025,1689376,7087,Non-Filer,932920,Business
FBR-2016-567395,33100-1000723-1,Asad Iqbal Sahib,"House 865, Street 7, Johar Town, Lahore",Lahore,Punjab,2016-01-20,2016,1843931,83457,Filer,1306873,Freelance
FBR-2016-983453,45501-1001890-0,Chaudhry Waseem Akram,"House 818, Street 14, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2016-03-09,2016,2497876,139705,Filer,627491,Freelance
FBR-2021-852819,45501-1001052-4,Ali Raza,"House 746, Street 12, DHA Phase 5, Lahore",Lahore,Punjab,2021-09-13,2021,24747852,2742196,Filer,5754171,Rental
FBR-2024-830539,35202-1000615-5,Imran Siddiqui Sahib,"House 493, Street 10, Madina Town, Faisalabad",Faisalabad,Punjab,2024-06-16,2024,298817,1546,Late-Filer,343637,Agriculture
FBR-2016-430803,35202-1000672-4,Ayesha Khan,"House 393, Street 28, PWD, Rawalpindi",Rawalpindi,Punjab,2016-12-19,2016,1500406,40840,Filer,3107854,Freelance
FBR-2024-481814,45501-1001194-8,B. Ahmed,"House 557, Street 31, Saddar, Hyderabad",Hyderabad,Sindh,2024-06-04,2024,2200136,133516,Filer,5322135,Rental
FBR-2019-182680,42101-1001540-0,Waseem Akram,"House 800, Street 9, Gulberg, Faisalabad",Faisalabad,Punjab,2019-06-18,2019,605754,920,Non-Filer,1691510,Salary
FBR-2025-572915,35202-1001690-0,Chaudhry Zainab Ahmed,"House 390, Street 9, Samungli Road, Quetta",Quetta,Balochistan,2025-11-08,2025,7004293,2463,Non-Filer,7162823,Freelance
FBR-2022-341691,35202-1001644-8,Amna Chaudhry,"House 150, Street 16, PWD, Rawalpindi",Rawalpindi,Punjab,2022-09-03,2022,1732991,212218,Filer,765491,Agriculture
FBR-2023-123637,45501-1000423-1,Hassan Khan Sahib,"House 232, Street 28, Civil Lines, Gujranwala",Gujranwala,Punjab,2023-05-26,2023,1606421,203248,Filer,766346,Agriculture
FBR-2023-276201,35202-1001622-4,Umer Farooq,"House 524, Street 7, Satellite Town, Quetta",Quetta,Balochistan,2023-08-06,2023,582145,3672,Filer,121845,Rental
FBR-2026-782797,33100-1000057-9,Muneeb Akhtar,"House 269, Street 19, Johar Town, Lahore",Lahore,Punjab,2026-09-06,2026,377748,1421,Non-Filer,696896,Agriculture
FBR-2019-798789,17301-1001418-6,Chaudhry Kashif Javed,"House 171, Street 27, Military Road, Sukkur",Sukkur,Sindh,2019-12-01,2019,1900446,112807,Filer,547953,Salary
FBR-2024-213389,42101-1001878-6,A. Iqbal,"House 388, Street 18, G-11, Islamabad",Islamabad,Islamabad,2024-08-15,2024,6744381,406800,Filer,12329309,Salary
FBR-2018-135604,45501-1001245-5,Chaudhry Imran Siddiqui,"House 383, Street 34, Gulberg, Lahore",Lahore,Punjab,2018-03-18,2018,966761,108496,Filer,162446,Salary
FBR-2025-415957,54400-1000390-0,Chaudhry Usman Malik,"House 489, Street 34, Civil Lines, Gujranwala",Gujranwala,Punjab,2025-12-23,2025,914823,2583,Non-Filer,1089203,Rental
FBR-2018-772174,45501-1000790-0,Chaudhry Imran Siddiqui,"House 42, Street 22, Chaklala, Rawalpindi",Rawalpindi,Punjab,2018-06-12,2018,538186,318,Non-Filer,138563,Business
FBR-2022-610645,42101-1000310-0,Huma Ghani,"House 191, Street 32, Model Town, Lahore",Lahore,Punjab,2022-03-27,2022,661986,67786,Filer,331731,Salary
FBR-2020-674794,33100-1001317-9,Muneeb Akhtar,"House 585, Street 8, New Pind, Sukkur",Sukkur,Sindh,2020-01-17,2020,4236942,1394,Non-Filer,4812822,Business
FBR-2023-673516,61101-1001670-0,Sara Ahmed Sahib,"House 86, Street 33, Auto Bhan, Hyderabad",Hyderabad,Sindh,2023-02-14,2023,491666,4499,Filer,326774,Unknown
FBR-2025-864205,45501-1000599-3,Bilal Ahmed,"House 77, Street 7, Satellite Town, Quetta",Quetta,Balochistan,2025-01-03,2025,1494192,181493,Late-Filer,741713,Agriculture
FBR-2022-425236,35202-1001794-8,S. Iqbal,"House 746, Street 27, DHA Phase 6, Karachi",Karachi,Sindh,2022-05-16,2022,2446813,67837,Filer,3787760,Unknown
FBR-2019-540450,54400-1000394-8,Chaudhry Sana Iqbal,"House 874, Street 7, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2019-10-10,2019,1703570,174564,Filer,592864,Agriculture
FBR-2019-209689,35202-1001573-1,S. Butt,"House 99, Street 24, Gulberg, Lahore",Lahore,Punjab,2019-10-08,2019,1635748,182982,Filer,3441215,Salary
FBR-2020-124592,42101-1000760-0,Sara Ahmed,"House 731, Street 19, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2020-03-17,2020,1209228,39642,Filer,1012299,Salary
FBR-2025-548157,33100-1000210-0,Waseem Akram Sahib,"House 207, Street 3, PWD, Rawalpindi",Rawalpindi,Punjab,2025-12-08,2025,27753471,2266515,Filer,18935258,Unknown
FBR-2026-762275,17301-1000242-4,Khalid Malik Sahib,"House 890, Street 14, Shah Rukn-e-Alam, Multan",Multan,Punjab,2026-10-18,2026,2330334,287703,Filer,5248907,Unknown
FBR-2016-322642,54400-1001087-9,Ali Raza Sahib,"House 376, Street 30, New Pind, Sukkur",Sukkur,Sindh,2016-03-06,2016,2278366,227083,Filer,2950399,Freelance
FBR-2025-723996,54400-1001392-4,Ahmed Baig,"House 258, Street 3, Hayatabad, Peshawar",Peshawar,KPK,2025-05-23,2025,6762453,774858,Filer,3207889,Agriculture
FBR-2016-930303,42101-1000235-5,Sara Ahmed,"House 685, Street 23, Jinnah Town, Quetta",Quetta,Balochistan,2016-12-19,2016,683425,2275,Non-Filer,1569845,Unknown
FBR-2018-417516,17301-1000713-1,H. Shah,"House 786, Street 5, Satellite Town, Gujranwala",Gujranwala,Punjab,2018-01-09,2018,541729,4706,Filer,239123,Freelance
FBR-2022-666275,61101-1000925-5,Chaudhry Danish Butt,"House 667, Street 8, DHA Multan, Multan",Multan,Punjab,2022-01-10,2022,7832686,19904,Non-Filer,1189901,Business
FBR-2020-855659,17301-1001472-4,Ali Raza,"House 868, Street 30, Clifton, Karachi",Karachi,Sindh,2020-02-11,2020,2179004,244098,Filer,855079,Business
FBR-2019-154942,17301-1000965-5,Imran Siddiqui,"House 411, Street 21, Bosan Road, Multan",Multan,Punjab,2019-08-15,2019,421624,879,Late-Filer,122728,Business
FBR-2026-136074,45501-1001132-4,U. Farooq,"House 665, Street 29, Satellite Town, Gujranwala",Gujranwala,Punjab,2026-08-22,2026,9998775,615112,Filer,9867309,Agriculture
FBR-2019-262723,54400-1000702-4,Ali Raza,"House 603, Street 26, Peoples Colony, Gujranwala",Gujranwala,Punjab,2019-08-28,2019,889550,2375,Non-Filer,132664,Salary
FBR-2021-928101,45501-1000856-2,Fahad Mirza,"House 833, Street 23, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2021-08-14,2021,204563,3113,Filer,186708,Unknown
FBR-2024-360281,54400-1000900-0,Sara Ahmed Sahib,"House 434, Street 26, Civil Lines, Gujranwala",Gujranwala,Punjab,2024-07-22,2024,16076968,42656,Non-Filer,27277673,Salary
FBR-2017-984290,45501-1001319-3,Laiba Khan,"House 23, Street 11, Satellite Town, Gujranwala",Gujranwala,Punjab,2017-09-14,2017,974526,1338,Non-Filer,1206825,Salary
FBR-2025-132421,33100-1001341-7,S. Qureshi,"House 820, Street 17, Bahria Town, Lahore",Lahore,Punjab,2025-11-09,2025,524560,4976,Filer,444239,Unknown
FBR-2026-778719,42101-1001645-5,Waseem Akram Sahib,"House 659, Street 10, Bahria Enclave, Islamabad",Islamabad,Islamabad,2026-07-13,2026,850383,2099,Non-Filer,1323520,Freelance
FBR-2016-512588,17301-1000356-2,Hamza Sheikh,"House 709, Street 15, Bahria Town, Lahore",Lahore,Punjab,2016-06-13,2016,493518,1854,Filer,401265,Agriculture
FBR-2022-347014,33100-1000574-8,Nimra Aslam,"House 226, Street 25, Gulberg, Faisalabad",Faisalabad,Punjab,2022-10-19,2022,5120851,22716,Non-Filer,10220684,Freelance
FBR-2018-913565,35202-1000890-0,D. Butt,"House 369, Street 22, Bahadurabad, Karachi",Karachi,Sindh,2018-02-03,2018,3145839,9833,Non-Filer,160553,Business
FBR-2019-566013,54400-1000226-2,Fahad Mirza,"House 328, Street 25, Johar Town, Lahore",Lahore,Punjab,2019-07-22,2019,2535596,2322,Non-Filer,3256888,Unknown
FBR-2019-540225,17301-1000536-2,S. Qureshi,"House 573, Street 18, New Pind, Sukkur",Sukkur,Sindh,2019-10-17,2019,359522,3963,Filer,186931,Salary
FBR-2018-517854,45501-1000216-2,H. Sheikh,"House 210, Street 20, DHA Phase 2, Islamabad",Islamabad,Islamabad,2018-05-24,2018,698342,31940,Filer,123920,Rental
FBR-2023-867373,42101-1000265-5,Chaudhry Imran Siddiqui,"House 423, Street 23, People Colony, Faisalabad",Faisalabad,Punjab,2023-09-26,2023,2429505,295414,Filer,3677763,Freelance
FBR-2021-932488,33100-1000486-2,Chaudhry Naveed Raza,"House 403, Street 32, Gulbahar, Peshawar",Peshawar,KPK,2021-11-23,2021,15790401,66950,Non-Filer,13972687,Unknown
FBR-2019-350603,33100-1000717-9,M. Tariq,"House 319, Street 13, Rohri, Sukkur",Sukkur,Sindh,2019-08-31,2019,2217194,95737,Filer,1908844,Freelance
FBR-2016-465335,33100-1001267-9,Ayesha Khan,"House 942, Street 28, DHA Phase 2, Islamabad",Islamabad,Islamabad,2016-09-05,2016,7639351,720077,Filer,14989561,Rental
FBR-2018-596173,54400-1000621-7,Chaudhry Mariam Malik,"House 321, Street 34, Cantt, Quetta",Quetta,Balochistan,2018-05-03,2018,6700829,4633,Non-Filer,11694615,Business
FBR-2017-182809,17301-1001499-3,Nida Hussain Sahib,"House 227, Street 8, Gulgasht, Multan",Multan,Punjab,2017-09-06,2017,7021363,835555,Filer,2286487,Business
FBR-2021-956888,61101-1001022-4,Ayesha Khan,"House 387, Street 15, DHA Multan, Multan",Multan,Punjab,2021-06-11,2021,1135433,111943,Filer,194708,Salary
FBR-2016-643817,33100-1000387-9,A. Raza,"House 481, Street 32, Warsak Road, Peshawar",Peshawar,KPK,2016-06-02,2016,6069749,517263,Filer,1670831,Agriculture
FBR-2022-587352,33100-1001755-5,U. Malik,"House 351, Street 28, University Road, Peshawar",Peshawar,KPK,2022-03-29,2022,3212777,148034,Late-Filer,1816162,Agriculture
FBR-2020-859894,61101-1000369-3,Rabia Noor,"House 899, Street 25, Latifabad, Hyderabad",Hyderabad,Sindh,2020-01-04,2020,6742815,7762,Non-Filer,12270276,Business
FBR-2025-654447,33100-1000887-9,Umer Farooq Sahib,"House 677, Street 24, Nazimabad, Karachi",Karachi,Sindh,2025-08-15,2025,2201753,270114,Filer,1731754,Rental
FBR-2022-839174,54400-1001900-0,Zainab Ahmed,"House 210, Street 4, Rohri, Sukkur",Sukkur,Sindh,2022-01-17,2022,25681574,88453,Non-Filer,49367249,Business
FBR-2023-881994,33100-1000709-3,Sana Iqbal Sahib,"House 986, Street 10, Gulberg, Faisalabad",Faisalabad,Punjab,2023-02-03,2023,897286,67076,Filer,2251606,Unknown
FBR-2019-418259,17301-1001384-8,Chaudhry Rabia Noor,"House 509, Street 11, Shah Rukn-e-Alam, Multan",Multan,Punjab,2019-08-30,2019,738550,63432,Late-Filer,169620,Salary
FBR-2017-466236,42101-1000583-1,Asad Iqbal,"House 553, Street 4, Civil Lines, Gujranwala",Gujranwala,Punjab,2017-01-11,2017,6577971,694203,Filer,1493613,Freelance
FBR-2022-326047,17301-1001652-4,Ayesha Khan Sahib,"House 462, Street 19, PWD, Rawalpindi",Rawalpindi,Punjab,2022-06-14,2022,25790325,1199378,Filer,21743582,Agriculture
FBR-2026-751240,17301-1000772-4,Ali Raza,"House 317, Street 23, Bahadurabad, Karachi",Karachi,Sindh,2026-04-17,2026,2570366,313569,Filer,3607992,Rental
FBR-2020-651656,54400-1001568-6,Kamran Qureshi,"House 338, Street 15, Gulberg, Faisalabad",Faisalabad,Punjab,2020-12-21,2020,739727,721,Non-Filer,473441,Agriculture
FBR-2024-898634,45501-1001733-1,Kashif Javed,"House 607, Street 17, PWD, Rawalpindi",Rawalpindi,Punjab,2024-11-20,2024,801581,2019,Non-Filer,930860,Agriculture
FBR-2021-496687,35202-1000039-3,Bilal Ahmed Sahib,"House 814, Street 31, Saddar, Hyderabad",Hyderabad,Sindh,2021-04-19,2021,3330155,159288,Late-Filer,343686,Business
FBR-2024-474244,61101-1000660-0,Huma Ghani Sahib,"House 972, Street 12, University Road, Peshawar",Peshawar,KPK,2024-11-18,2024,1276839,163101,Filer,1089446,Unknown
FBR-2017-547929,42101-1000684-8,Rabia Noor Sahib,"House 728, Street 1, Clifton, Karachi",Karachi,Sindh,2017-06-14,2017,2542733,147082,Filer,2543109,Agriculture
FBR-2024-509868,45501-1001299-3,Bilal Ahmed Sahib,"House 860, Street 2, Shah Rukn-e-Alam, Multan",Multan,Punjab,2024-03-11,2024,13088184,1114804,Filer,19619486,Unknown
FBR-2021-605280,61101-1001672-4,A. Baig,"House 515, Street 24, Auto Bhan, Hyderabad",Hyderabad,Sindh,2021-02-26,2021,848181,60717,Filer,1377011,Freelance
FBR-2022-213239,17301-1001389-3,Laiba Khan,"House 825, Street 34, Brewery Road, Quetta",Quetta,Balochistan,2022-05-05,2022,410411,1521,Non-Filer,279532,Unknown
FBR-2020-479039,35202-1000761-7,Mariam Malik,"House 857, Street 35, Queens Road, Sukkur",Sukkur,Sindh,2020-02-16,2020,917314,93722,Filer,673609,Business
FBR-2024-749720,17301-1000232-4,Chaudhry Muneeb Akhtar,"House 33, Street 3, Saddar, Rawalpindi",Rawalpindi,Punjab,2024-03-29,2024,2474267,134973,Filer,1393577,Freelance
FBR-2021-374758,17301-1001192-4,Chaudhry Ali Raza,"House 988, Street 33, Auto Bhan, Hyderabad",Hyderabad,Sindh,2021-03-15,2021,732540,79209,Filer,578325,Business
FBR-2026-947380,33100-1000427-9,Ayesha Khan,"House 19, Street 21, Bahria Town, Lahore",Lahore,Punjab,2026-11-04,2026,1001627,1267,Non-Filer,185322,Salary
FBR-2017-625566,17301-1000811-7,Hamza Sheikh,"House 337, Street 18, Barrage Road, Sukkur",Sukkur,Sindh,2017-06-15,2017,1254525,104504,Filer,101320,Business
FBR-2026-310327,17301-1001080-0,H. Ghani,"House 535, Street 16, PWD, Rawalpindi",Rawalpindi,Punjab,2026-06-25,2026,452868,1802,Non-Filer,189258,Business
FBR-2017-722796,17301-1000959-3,Chaudhry Nimra Aslam,"House 887, Street 9, PWD, Rawalpindi",Rawalpindi,Punjab,2017-09-08,2017,647383,324,Non-Filer,561325,Unknown
FBR-2021-772535,33100-1000279-3,A. Chaudhry,"House 155, Street 8, People Colony, Faisalabad",Faisalabad,Punjab,2021-02-16,2021,2887397,133105,Filer,244340,Agriculture
FBR-2016-200979,45501-1000812-4,Ayesha Khan,"House 381, Street 35, F-10, Islamabad",Islamabad,Islamabad,2016-02-12,2016,5939856,578402,Filer,9334371,Business
FBR-2024-379103,33100-1001748-6,Shazia Butt,"House 730, Street 5, Bosan Road, Multan",Multan,Punjab,2024-07-23,2024,7197144,372672,Filer,4330925,Freelance
FBR-2017-281458,61101-1001563-1,Asad Iqbal,"House 842, Street 29, Warsak Road, Peshawar",Peshawar,KPK,2017-02-28,2017,9107425,828974,Filer,7518495,Unknown
FBR-2022-692995,17301-1000110-0,Chaudhry Usman Malik,"House 77, Street 10, Clifton, Karachi",Karachi,Sindh,2022-04-30,2022,3849589,10518,Non-Filer,189843,Unknown
FBR-2024-600608,35202-1000401-7,Fahad Mirza,"House 817, Street 6, Saddar, Peshawar",Peshawar,KPK,2024-09-25,2024,750188,78810,Filer,1271304,Business
FBR-2019-302082,54400-1000169-3,Nida Hussain,"House 468, Street 2, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2019-08-29,2019,611567,615,Non-Filer,384364,Business
FBR-2018-165177,45501-1001474-8,Bilal Ahmed Sahib,"House 671, Street 24, Gulberg, Lahore",Lahore,Punjab,2018-04-15,2018,1587225,152726,Late-Filer,2326854,Rental
FBR-2021-145180,42101-1000504-8,Nimra Aslam,"House 130, Street 29, Saddar, Peshawar",Peshawar,KPK,2021-12-03,2021,748247,63872,Filer,553401,Salary
FBR-2024-855387,35202-1001059-3,Sana Iqbal,"House 880, Street 7, New Pind, Sukkur",Sukkur,Sindh,2024-11-19,2024,6955582,278329,Filer,3874623,Agriculture
FBR-2021-876366,54400-1000301-7,T. Hussain,"House 521, Street 4, Saddar, Peshawar",Peshawar,KPK,2021-07-08,2021,2410862,231824,Late-Filer,1338788,Rental
FBR-2022-117359,33100-1001870-0,D. Butt,"House 419, Street 18, Qasimabad, Hyderabad",Hyderabad,Sindh,2022-09-03,2022,1303529,165510,Filer,3033998,Freelance
FBR-2026-868458,45501-1000020-0,Chaudhry Imran Siddiqui,"House 288, Street 28, DHA Multan, Multan",Multan,Punjab,2026-01-03,2026,501670,2193,Non-Filer,295579,Freelance
FBR-2022-106668,33100-1001200-0,Zainab Ahmed,"House 37, Street 1, Saddar, Hyderabad",Hyderabad,Sindh,2022-08-06,2022,927663,2232,Non-Filer,118646,Salary
FBR-2019-918462,61101-1000109-3,Bilal Ahmed,"House 911, Street 13, D Ground, Faisalabad",Faisalabad,Punjab,2019-11-02,2019,687127,58169,Filer,351377,Agriculture
FBR-2022-706702,45501-1000417-9,Khalid Malik,"House 10, Street 27, Cantt, Multan",Multan,Punjab,2022-07-02,2022,1127711,2341,Non-Filer,3169100,Business
FBR-2020-697815,33100-1001225-5,Waseem Akram Sahib,"House 840, Street 27, Chaklala, Rawalpindi",Rawalpindi,Punjab,2020-02-25,2020,3149751,115328,Late-Filer,609610,Unknown
FBR-2018-737515,42101-1001305-5,Chaudhry Zainab Ahmed,"House 582, Street 10, Saddar, Rawalpindi",Rawalpindi,Punjab,2018-06-12,2018,1373372,47664,Filer,1882477,Freelance
FBR-2021-355794,61101-1000347-9,K. Malik,"House 60, Street 13, Saddar, Peshawar",Peshawar,KPK,2021-03-20,2021,2371048,76835,Filer,2883085,Rental
FBR-2021-480205,35202-1001879-3,Laiba Khan,"House 373, Street 30, New Pind, Sukkur",Sukkur,Sindh,2021-12-22,2021,801477,3979,Non-Filer,1587125,Unknown
FBR-2025-620978,61101-1000999-3,Chaudhry Rabia Noor,"House 602, Street 22, Jinnah Town, Quetta",Quetta,Balochistan,2025-04-13,2025,1106889,136126,Late-Filer,672107,Salary
FBR-2018-199441,42101-1001096-2,Saad Qureshi Sahib,"House 792, Street 20, G-11, Islamabad",Islamabad,Islamabad,2018-07-29,2018,1282935,32217,Filer,627051,Business
FBR-2021-230087,33100-1000285-5,U. Malik,"House 838, Street 34, Peoples Colony, Gujranwala",Gujranwala,Punjab,2021-09-12,2021,618105,2508,Non-Filer,524187,Unknown
FBR-2026-959827,54400-1000932-4,Chaudhry Muneeb Akhtar,"House 280, Street 32, F-10, Islamabad",Islamabad,Islamabad,2026-01-25,2026,2244619,7509,Non-Filer,823431,Agriculture
FBR-2017-277530,61101-1000177-9,Ali Raza Sahib,"House 771, Street 29, PWD, Rawalpindi",Rawalpindi,Punjab,2017-12-21,2017,539149,1470,Filer,304699,Salary
FBR-2026-557659,33100-1000318-6,Hassan Khan,"House 541, Street 8, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2026-07-03,2026,1781174,407,Non-Filer,2735446,Agriculture
FBR-2020-271258,33100-1001716-2,Muhammad Ahmed,"House 871, Street 29, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2020-04-25,2020,1020383,129679,Filer,1529468,Agriculture
FBR-2017-461436,54400-1000690-0,Sara Ahmed,"House 918, Street 20, D Ground, Faisalabad",Faisalabad,Punjab,2017-06-20,2017,557808,2163,Filer,193001,Rental
FBR-2023-581598,42101-1001313-1,Kashif Javed Sahib,"House 684, Street 26, Canal Road, Faisalabad",Faisalabad,Punjab,2023-12-05,2023,18218924,1749869,Filer,25658743,Rental
FBR-2016-734241,42101-1000871-7,Naveed Raza Sahib,"House 790, Street 24, Barrage Road, Sukkur",Sukkur,Sindh,2016-02-22,2016,1190453,91167,Filer,962802,Freelance
FBR-2016-286313,61101-1000721-7,Chaudhry Taha Hussain,"House 123, Street 18, DHA Phase 5, Lahore",Lahore,Punjab,2016-06-05,2016,1934753,197330,Filer,516100,Rental
FBR-2022-357039,45501-1001250-0,Chaudhry Sara Ahmed,"House 990, Street 18, F-10, Islamabad",Islamabad,Islamabad,2022-09-29,2022,4005054,274934,Filer,2963865,Agriculture
FBR-2021-548572,61101-1000852-4,Umer Farooq,"House 376, Street 30, Barrage Road, Sukkur",Sukkur,Sindh,2021-09-23,2021,539290,2594,Filer,104726,Business
FBR-2016-287330,35202-1001486-2,Fahad Mirza,"House 198, Street 34, F-10, Islamabad",Islamabad,Islamabad,2016-03-18,2016,2395728,258197,Filer,3222115,Agriculture
FBR-2020-567344,17301-1001782-4,Khalid Malik,"House 791, Street 11, University Road, Peshawar",Peshawar,KPK,2020-08-24,2020,1181536,86822,Filer,2387250,Salary
FBR-2019-349603,45501-1001109-3,L. Khan,"House 332, Street 14, Saddar, Rawalpindi",Rawalpindi,Punjab,2019-08-09,2019,2559816,6086,Non-Filer,236374,Salary
FBR-2017-107331,42101-1000355-5,U. Malik,"House 626, Street 34, Clifton, Karachi",Karachi,Sindh,2017-08-09,2017,878003,3729,Non-Filer,863076,Unknown
FBR-2022-293528,17301-1001323-1,Kamran Qureshi,"House 16, Street 22, Rohri, Sukkur",Sukkur,Sindh,2022-07-06,2022,13102345,1479092,Filer,2661463,Salary
FBR-2024-382205,42101-1000683-1,K. Javed,"House 205, Street 4, Military Road, Sukkur",Sukkur,Sindh,2024-06-10,2024,1950663,145622,Filer,910325,Agriculture
FBR-2025-602482,61101-1000529-3,Bilal Ahmed,"House 474, Street 7, Bahadurabad, Karachi",Karachi,Sindh,2025-07-01,2025,789048,60857,Filer,1578220,Freelance
FBR-2019-331358,45501-1001624-8,Nimra Aslam,"House 638, Street 12, Cantt, Quetta",Quetta,Balochistan,2019-01-04,2019,852229,30,Non-Filer,473274,Salary
FBR-2022-484693,17301-1001867-9,Chaudhry Umer Farooq,"House 682, Street 25, Canal Road, Faisalabad",Faisalabad,Punjab,2022-07-21,2022,1101076,74840,Filer,292664,Salary
FBR-2016-338608,61101-1001226-2,Chaudhry Muhammad Ahmed,"House 34, Street 23, Nazimabad, Karachi",Karachi,Sindh,2016-11-03,2016,488447,2338,Non-Filer,411359,Unknown
